V1,V2,V3,V4,V5,V6
0.3717277486910995,0.2513089005235602,0.14659685863874344,0.1099476439790576,0.078534031413612565,0.041884816753926704
0.23979591836734693,0.22448979591836735,0.22448979591836735,0.1377551020408163,0.10204081632653061,0.07142857142857142
0.18867924528301888,0.13679245283018868,0.22169811320754718,0.16037735849056603,0.1509433962264151,0.14150943396226415
0.06806282722513089,0.18324607329842932,0.17801047120418848,0.193717277486911,0.225130890052356,0.1518324607329843
0.05102040816326531,0.11734693877551021,0.14795918367346939,0.21428571428571427,0.2193877551020408,0.25
0.02358490566037736,0.08490566037735849,0.14622641509433962,0.14622641509433962,0.20754716981132076,0.3915094339622642
