V1,V2,V3,V4,V5,V6
0.44242424242424244,0.2727272727272727,0.1696969696969697,0.05454545454545454,0.03636363636363636,0.024242424242424242
0.20833333333333334,0.3385416666666667,0.19791666666666666,0.14583333333333334,0.078125,0.03125
0.15591397849462366,0.1989247311827957,0.22043010752688172,0.1989247311827957,0.16129032258064516,0.06451612903225806
0.058823529411764705,0.13368983957219252,0.22994652406417113,0.24064171122994651,0.2192513368983957,0.11764705882352941
0.021505376344086023,0.0913978494623656,0.12903225806451613,0.25806451612903225,0.26881720430107525,0.23118279569892472
0.015544041450777202,0.015544041450777202,0.06735751295336788,0.11398963730569948,0.23316062176165803,0.5544041450777202
